screen_name,tweet,polarity,subjectivity,retweet_count,retweet_at,in_reply_to_screen_name,tweet_len,tweet_is_Retweet
Am_Deen,"It's weird that most of the people who support #Brexit seem to think Donald Trump is a good guy. But, I guess if your judgement is poor, it's understandable. Donald Trump is not a good guy. He's a very bad guy. And #BorisJohnson is no better!",-0.18178571428571427,0.6666666666666667,0, @derekjames150,,242,True
libdemfightbac,"Or in plain english Johnson Brexit = £30bn Fiscal BLACK HOLE, while Lib Dems = £10bn Remain bonus @BethRigby",-0.12698412698412698,0.2634920634920635,0,,,108,False
Fsalt,"Very good exchange with national and #EU parliamentarians at the 2019 #COSAC in sunny Helsinki today 🇪🇺🇫🇮
 
They represent the citizens who are always our priority when it comes to #Brexit.
 
We will continue to work in full transparency &amp; constant dialogue to build #EU27Unity. https://t.co/m7439hfcod",0.41999999999999993,0.5544444444444444,0, @MichelBarnier,,306,True
KangarooCaught,"""People knew what they were voting for in June 2016!"" - really? 
Do our #Brexit test and find out.""  These are straightforward questions about Britain and the EU. They are not trick questions.

Click here for answers:
https://t.co/t8bU6H0lyt

#AsbestosRoof
https://t.co/VoicfP9pWs https://t.co/uJVpxNIUqj",0.2875,0.2875,0, @KangarooCaught,,304,True
DWB06333002,"https://t.co/EGUnJgUyiD
J Corban praising the release of Hamas terrorists, which he referred to as “brothers”, on Iran’s state TV.
The leader of Britain’s Labour party had hosted an event on Holocaust Memorial Day in 2010, likening the Israeli Government to the Nazis
#Brexit https://t.co/yM9T0v4VP2",0.0,0.0,0, @DWB06333002,,299,True
tommyNtour,"#GE2019 manifesto from @ALLIANCEScot calls for independent evaluations of the impact of #Brexit on #disabled people, people living with long term conditions, #carers, the third sector, the #NHS and #SocialCare https://t.co/YQDIOgJpeJ",-0.0625,0.20625,0, @IanMWelsh,,233,True
SammyPants6,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
IreneHutchison,So....you want #Brexit....because.....of standing stones.....that are older than your fucking dress sense? https://t.co/pBw6jYV5r3,-0.21666666666666667,0.5666666666666667,0, @Tucker5law,,130,True
jdpoc,"#Tories Election Cock-Up Chaos so far:

140 - Local #Tories in #Esher lose their sh!t as the @EUflagmafia 'Stop #Brexit Job' Minis park outside Dominic #Raab's local party office.

https://t.co/2VJB3ZemC2 https://t.co/VBJQ7uFVQT",0.025,0.2625,0,,jdpoc,228,False
GLOBSEC,".@AtlanticCouncil VP @DamonMacWilson at #NATOEngages : We need to address #Syria, #Brexit, our internal anxiety. #NATOEngages is about the future and how @NATO adapts! @GLOBSEC is proud to work with our strategic partner .@AtlanticCouncil on addressing this challenge! #NATOLondon https://t.co/aVs1RQKiYc",0.3333333333333333,0.375,0,,,304,False
bart_rogiers,Like the honesty about #brexit taking the UK back to the Stone Age. https://t.co/j3LmkmSLbA,0.0,0.0,0, @TomasWyns,,91,True
darren678ryan,"@guildfordgirl15 @MrMasonMills Alot wont vote.....

The devil in me wants @jeremycorbyn &amp; lab/snp government to destroy all remnants of socialism utopia. 6 months in army, police will revolt. #Brexit will destroy #remainers hold outs. Then #EUisaFoe will get it properly....

Alas #Santa wont coming this xmas. https://t.co/xL2kDmvKRk",-0.12000000000000002,0.24,0,,guildfordgirl15,338,False
awesomemom5150,"America, if you don’t see large protests in U.K. over Trumps visit its cause we are a bit busy trying to keep another fat blonde useless lying lump of corrupt racist shit out of Downing Street! 

Normal service will resume in a few weeks!

#NATOLondon #Trump #Brexit https://t.co/EnvcqIofOZ",-0.1294642857142857,0.4348214285714286,0, @weehalfpintt,,290,True
JohnLalitav,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
JimHunter22,"Proud to now be an official Irish citizen, thanks to my grandpa Alan Wightman who was born in Antrim in 1923 🇨🇮 Brexit, you ain't gonna stop me from living my life and doing my job as a touring musician. Now to learn lots of Irish tunes and try to like Guinness... #Irish #Brexit https://t.co/7yVbtqldXQ",0.2,0.24,0, @islaratcliff,,303,True
LearnGreekLang,"""We thought it was costing too much to stay in. Now we realise it's costing too much to leave. If there's 2nd Ref, we'd vote Remain""
#Brexit https://t.co/4iGkgzyIEB",0.13333333333333333,0.13333333333333333,0, @Doozy_45,,164,True
discerningdmain,"https://t.co/CNuLjuw6qA&gt;UK

Domain names for sale @ Ebay only £49 the pair !

https://t.co/h9azKDTkpN~

#Northampton #Accountants #Brexit #Finance #Accountant #Northamptonshire #BorisJohnson #GE2019 https://t.co/pXwh04EzgP",0.0,1.0,0,,,225,False
PriceandAcc,"All everyone seems to be talking about is Brexit or the general election. Who would have thought businesses are more worried about rising cost of energy than #Brexit? With businesses even scaling back staffing costs to compensate for rising energy bills.

https://t.co/Uyh5pg07EZ",0.18333333333333335,0.3333333333333333,0,,,279,False
TedCrilly13,Is anyone actually shocked by this? The arrogance of @MrNishKumar is clear for all to see and his case of #BrexitDerangementSyndrome has only been getting worse. He is a vicious narcissist with a victim complex. #Brexit #GE2019 https://t.co/UL7l28bTA4,-0.3392857142857143,0.6047619047619047,0, @Barnesy19,,251,True
66ham1,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
gyourys,"""Have Brits already stopped buying German products?""

German exports to UK drop again, by 3.4% in first nine months of 2019.  Your #Brexit summary is here: https://t.co/xJdBwNETzO",0.08333333333333333,0.1111111111111111,0, @Facts4euOrg,,179,True
Johnsmi46126224,@BpsmithUk After #Brexit will we be wanting a trade deal with #Vietnam ?,0.0,0.0,0, @Johnsmi46126224,,72,True
viphires,"Just moments after insisting he didn’t want to interfere in Britain’s election, #Trump told reporters at the #NATOLondon gathering, “I think Boris [Johnson] is very capable and I think he’ll do a good job”. He also reiterated his backing for #Brexit. #F24",0.48,0.56,0, @dougf24,,255,True
Craig_bellshaw,@BorisJohnson Oh so you support #RevokeArticle50? Because #Brexit is going to dominate the headlines and political scene for years and years to come...,0.0,0.1,0,,BorisJohnson,151,False
biffrbear,Is campaigning during Christmas getting you down? We've put up our decorations - how about you? Please retweet and send us your photos! #brexit #gosanta @BrexitPlymouth  @brexitparty_uk @Nigel_Farage @Fox_Claire  @BelindadeLucy @MikeGreeneTBP @TiceRichard @CJordanjb @DawnWestcott https://t.co/LD3PIAoW0t,-0.19444444444444448,0.2888888888888889,0, @BrexitTorbayBxP,,304,True
Bevans6969,Brexit is at most 1429 hours away. #brexit,0.5,0.5,0, @brexitcountdow1,,42,True
z_chrissie,"I'm not a #ClassTraitor, @UKLabour ARE 👇👇
1) I want to work, not sponge off others.
2) I need opportunity, not free crap I have to pay for by stealth anyway.
3) I want my nation to be free, so #Brexit is a must. I want UK to be a world-leader in fairness to the WHOLE world.
...",-0.09999999999999999,0.7000000000000001,0, @uk_rants,,278,True
DcDavidp,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
JVEGoodall,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
AtlForum,".@AtlanticCouncil VP @DamonMacWilson at #NATOEngages : We need to address #Syria, #Brexit, our internal anxiety. #NATOEngages is about the future and how @NATO adapts! @GLOBSEC is proud to work with our strategic partner .@AtlanticCouncil on addressing this challenge! #NATOLondon https://t.co/aVs1RQKiYc",0.3333333333333333,0.375,0, @GLOBSEC,,304,True
lpz3,"Q: Would The NHS Be Under Threat From The US Under The Conservative Party?

#GeneralElection2019 #Brexit #NHS",0.0,0.0,0, @Doozy_45,,109,True
cernusson,"Hello @adamboultonSKY
Why are you allowing @DominicRaab to trot out that old rubbish about having control of our borders and our laws after #Brexit?
#VoteTactically #GTTO",0.1,0.2,0, @ClaireTresElite,,170,True
sophieblack2016,"“Up North a lot of working class voted Leave
Corbyn's gone against that, hasn’t he?
He hasn’t said it, but he has!”
“We’re spending so much money in Europe we could put into our own NHS &amp; Schools &amp; Education &amp; Social Workers.
Sort it out Here!”
#Brexit #EU
https://t.co/I9iKsg4llg",0.28055555555555556,0.4222222222222222,0, @astro_trader,,292,True
smartconsumable,"""Prepared and Resilience""

Abacus has no idea what she is talking about, and she never read the report, she's never read any report... ever!

Terrifying... bu comedy gold.

#GE2019 #Brexit🇬🇧  
https://t.co/GekJUuVi3l",-1.0,1.0,0, @DarrenPlymouth,,216,True
sarrazemmel,"Must read thread &amp; report on Election pledges re. #Brexit. UK has still not had the necessary discussion on costs, trade-offs &amp; consequences. If @Conservatives win then relationship with #EU will be weaker than with any of the other parties. https://t.co/76aCXBhCsg",0.225,0.5916666666666667,0, @BrigidLaffan,,273,True
creswelllyn,"Wow! Well we heard it here first. Be interesting to see when the UK media will comment. We are so blinded by #Brexit to the detriment of almost anything else, it may take a while. I am certainly watching his movements closer than ever since you have been writing about this. https://t.co/TBelC7D3Vy",0.27232142857142855,0.6011904761904762,0, @colinmcfarlane,,298,True
ledredman,"Q: Would The NHS Be Under Threat From The US Under The Conservative Party?

#GeneralElection2019 #Brexit #NHS",0.0,0.0,0, @Doozy_45,,109,True
barbadosj58,@TalithaGilpin IPCC And CCRC Should Be Abolished For Helping Police And Judiciary Cover-Up Their Corruption Malfeasance And Misfeasance And For Protecting Their Own #panorama @ccrcupdate @libertyhq @7NewsMelbourne @RT_com @SkyNewsPolitics @PressTV #Brexit #GE2019 https://t.co/sjtyAzqqqC,0.6,1.0,0,,TalithaGilpin,287,False
johntymckee2,"In #Colchester #Essex last night with @BorisJohnson  @patel4witham @JamesCleverly @willquince @vickyford  @jc4southsuffolk @GilesWatling  @Conservatives  
Getting #Brexit done and unleashing Britain's potential with the  #GeneralElection19 https://t.co/7kf9fjLwgE",0.0,0.5333333333333333,0, @SchwierPeter,,263,True
idmcc18,"America First. Britain Last

Trump
""I love this country. But I'm representing the US. I'm representing us 'strong'!!'""

#GE2019 #Brexit #NHS https://t.co/ItWTFSWw0m",0.3567708333333333,0.43333333333333335,0, @Doozy_45,,164,True
LynneHaywood,"No one deciding on #Brexit #EU #Remain #Leave for me #WomansHour @BBCWomansHour 
I want an #EUref
AND I believe our #Students and all #YoungPeople 18-21 should be allowed to have their say
They will soon be running #Britain!
#GeneralElection19🌹 #wato https://t.co/7X6Va5WRtE",0.0,0.0,0,,,274,False
TheScri76057990,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
micanyc,"#Brexit | “This is going to be a process. It isn’t like you’re going to have this wall of investment that is suddenly unleashed” Newton-Smith. 
Brexit deal could help unlock 🇬🇧 UK Investment. Learn more ⤵ 
https://t.co/c1IaMI6g7X https://t.co/rhh423WEMY",0.25,0.5,0,,,253,False
SandraDunn1955,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
incohetur,"America, if you don’t see large protests in U.K. over Trumps visit its cause we are a bit busy trying to keep another fat blonde useless lying lump of corrupt racist shit out of Downing Street! 

Normal service will resume in a few weeks!

#NATOLondon #Trump #Brexit https://t.co/EnvcqIofOZ",-0.1294642857142857,0.4348214285714286,0, @weehalfpintt,,290,True
XstingyX,"@BorisJohnson Remainers don't worry, #Brexit is coming.",0.0,0.0,0,,BorisJohnson,55,False
lpz3,"The @metpoliceuk chief rolled off a list of vital things we'd lose access to, like @Europol, with any Tory #Brexit. What magic are you replacing them with? A Trump Mexico-style wall right around the UK?

The public dont trust you #PritiPatel! #GE2019 #ToryCutsKill #LiarPatel https://t.co/LFyHDsIPsm",0.22142857142857142,0.5005952380952381,0, @lpz3,,299,True
DaveyEvans66,How could a Home Secretary not know that as UK isn’t part of Schengen it has maintained its own Border checks for everyone coming from outside the #EU?  Moreover #Brexit will actually weaken our border security by weakening security co- operation with our closest neighbours. https://t.co/3i7CdVsGVA,0.19999999999999998,0.38333333333333336,0, @Feorlean,,299,True
MarkWeightman,"@NWalesBrexiteer #BrexitParty more than ever after #NigelFarage winning the #ITVElectionDebate and putting the other Anti-Democratic Parties to shame and @Conservatives back in their box !

Brino #BorisTheLiar with Remain May's WA is not #Brexit 🇬🇧",0.21875,0.40625,0, @simarkuk,,248,True
MikeMol1982,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
DavisOkoth2,@davr1977 @AMNibbs @BBCPolitics The silent majority are those that support #Brexit,0.0,0.1,0,,davr1977,82,False
polittiscribe,..it certainly wiped the smile off her face,0.2571428571428571,0.3357142857142857,0,,,43,False
CorbynCorporal,"@CorbynistaTeen The Dictstorship of the Snowflakes is replacing democracy as age warfare replaces the class struggle
#GE2019 #Brexit #Labour",0.0,0.0,0,,CorbynistaTeen,140,False
lizzywales,The hypocrisy of Diane Abbott on the failure of the Tories on terrorism #LondonBridgeAttack2019 https://t.co/hYhtrSeuYt,-0.3166666666666667,0.3,0, @freespeech318,,119,True
GinaTheALLIANCE,"#GE2019 manifesto from @ALLIANCEScot calls for independent evaluations of the impact of #Brexit on #disabled people, people living with long term conditions, #carers, the third sector, the #NHS and #SocialCare https://t.co/YQDIOgJpeJ",-0.0625,0.20625,0, @IanMWelsh,,233,True
